Model:	LI-7810
SN:	TG10-01166
Software Version:	2.0.22
Timestamp:	2021-04-08 14:26:25
Timezone:	Europe/Berlin
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATAU	secs	nsecs	index	diag	date	time	ppm	ppm	ppb	kPa	°C	kPa	°C		µsecs	°C	counts	°C	V	CHK
DATA	1617891978	227391004	28785	0	2021-04-08	16:26:18	24584.8	586.758	1995.61	40.0075	55.0003	28.0362	43.567	0.00392953	13.6889	54.5005	228.5	0.0291609	23.7686	 47
DATA	1617891979	227391004	28789	0	2021-04-08	16:26:19	24586.2	587.083	1995.83	40.0079	55.0003	28.0379	43.567	0.00391984	13.6899	54.5	-64	0.0291609	23.7686	 64
DATA	1617891980	227391004	28793	0	2021-04-08	16:26:20	24584.1	585.002	1995.68	40.0079	55.0003	28.0387	43.5674	0.00391769	13.6889	54.4998	89	0.0291609	23.7682	210
DATA	1617891981	227391004	28797	0	2021-04-08	16:26:21	24584.7	587.013	1995.43	40.0075	55.0003	28.0412	43.5674	0.00392509	13.6899	54.4998	-98.75	0.0291609	23.769	 92
DATA	1617891982	227391004	28801	0	2021-04-08	16:26:22	24588	587.152	1995.85	40.0075	55.0003	28.0407	43.5674	0.0039261	13.69	54.4998	-146.75	0.0291609	23.769	127
DATA	1617891983	227054119	28805	0	2021-04-08	16:26:23	24584.5	585.774	1995.6	40.0083	55.0003	28.0403	43.5672	0.00390859	13.6892	54.4998	-126.75	0.0291609	23.769	 86
DATA	1617891984	227054119	28809	0	2021-04-08	16:26:24	24584.9	586.474	1995.6	40.007	55.0003	28.0403	43.567	0.00392362	13.6897	54.4998	-31.75	0.0291609	23.769	191
DATA	1617891985	227054119	28813	0	2021-04-08	16:26:25	24588.4	586.932	1996.09	40.0079	55.0003	28.0407	43.567	0.00391696	13.689	54.4998	-104.5	0.0291609	23.7682	 40
DATA	1617891986	227054119	28817	0	2021-04-08	16:26:26	24586.6	585.699	1996.02	40.0079	55.0003	28.0399	43.567	0.00392435	13.6898	54.4998	-83.25	0.0291609	23.7682	114
DATA	1617891987	227054119	28821	0	2021-04-08	16:26:27	24584.4	585.689	1995.41	40.0075	55.0003	28.0395	43.567	0.00392329	13.6887	54.4998	9.25	0.0291609	23.7694	  8
DATA	1617891988	227054119	28825	0	2021-04-08	16:26:28	24587.7	587.617	1995.7	40.0079	55.0003	28.0403	43.5672	0.00392239	13.6892	54.4998	-113.75	0.0291609	23.7682	146
DATA	1617891989	227054119	28829	0	2021-04-08	16:26:29	24586.8	585.799	1995.97	40.0079	55.0003	28.0424	43.5674	0.00393069	13.6887	54.4998	45	0.0291609	23.7694	245
DATA	1617891990	227054119	28833	0	2021-04-08	16:26:30	24586.1	586.285	1995.34	40.0083	55.0003	28.0428	43.5674	0.00392246	13.6891	54.4998	-199.75	0.0291609	23.7678	192
DATA	1617891991	226715087	28837	0	2021-04-08	16:26:31	24587.4	586.878	1995.61	40.0079	55.0003	28.0416	43.5672	0.00391878	13.6892	54.4998	-145.25	0.0291609	23.7678	214
DATA	1617891992	226715087	28841	0	2021-04-08	16:26:32	24584.2	585.92	1995.73	40.0066	55.0003	28.0424	43.567	0.00390711	13.689	54.4998	-121	0.0291609	23.7674	125
DATA	1617891993	226715087	28845	0	2021-04-08	16:26:33	24586.2	585.952	1995.49	40.0079	55.0003	28.0424	43.567	0.00392682	13.6891	54.4998	-166.75	0.0291609	23.7686	161
DATA	1617891994	226715087	28849	0	2021-04-08	16:26:34	24589.1	586.747	1995.72	40.0079	55.0003	28.0428	43.567	0.00393438	13.6898	54.4998	-48.75	0.0291609	23.7682	126
DATA	1617891995	226715087	28853	0	2021-04-08	16:26:35	24587.6	585.61	1995.73	40.0079	55.0003	28.0436	43.567	0.00392181	13.6901	54.4998	76.5	0.0291609	23.7686	206
DATA	1617891996	226715087	28857	0	2021-04-08	16:26:36	24587.3	585.576	1995.48	40.0083	55.0003	28.0428	43.567	0.00394304	13.6891	54.4998	-135.25	0.0291609	23.7686	156
DATA	1617891997	226715087	28861	0	2021-04-08	16:26:37	24587.7	587.946	1995.59	40.0079	55.0003	28.0428	43.5672	0.00391508	13.6902	54.4998	-14.75	0.0291609	23.7686	166
DATA	1617891998	226368904	28865	0	2021-04-08	16:26:38	24588.4	586.135	1995.72	40.0079	55.0003	28.042	43.5674	0.0039173	13.6896	54.4998	-62.5	0.0291609	23.7682	  7
DATA	1617891999	226368904	28869	0	2021-04-08	16:26:39	24587.3	585.649	1995.38	40.0083	55.0003	28.0416	43.5674	0.00392263	13.6897	54.4998	-154.25	0.0291609	23.7686	225
DATA	1617892000	226368904	28873	0	2021-04-08	16:26:40	24589.3	588.385	1995.78	40.007	55.0003	28.042	43.5672	0.00392782	13.6896	54.4998	-177	0.0291609	23.7682	198
DATA	1617892001	226368904	28877	0	2021-04-08	16:26:41	24587.8	586.689	1995.98	40.0091	55.0003	28.042	43.567	0.00392423	13.6891	54.4998	-172.75	0.0291609	23.7682	 95
DATA	1617892002	226368904	28881	0	2021-04-08	16:26:42	24587.8	585.842	1995.56	40.0083	55.0003	28.0403	43.567	0.0039254	13.6897	54.4996	-131.25	0.0291609	23.769	 23
DATA	1617892003	226368904	28885	0	2021-04-08	16:26:43	24588.7	586.996	1995.59	40.007	55.0003	28.0395	43.567	0.00391901	13.6896	54.4996	-138.25	0.0291609	23.769	 55
DATA	1617892004	226368904	28889	0	2021-04-08	16:26:44	24588.5	586.871	1995.98	40.0083	55.0003	28.0383	43.5672	0.00392385	13.6897	54.4992	-49.5	0.0291609	23.7682	109
DATA	1617892005	226368904	28893	0	2021-04-08	16:26:45	24587.8	585.767	1995.62	40.0099	55.0003	28.0383	43.5674	0.00388476	13.689	54.4994	32.5	0.0291609	23.7682	 11
DATA	1617892006	226031064	28897	0	2021-04-08	16:26:46	24589.4	587.477	1995.67	40.0095	55.0003	28.0391	43.5674	0.0038917	13.6897	54.499	123	0.0291609	23.7682	152
DATA	1617892007	226031064	28901	0	2021-04-08	16:26:47	24588.1	586.693	1996.06	40.0087	55.0003	28.0383	43.5674	0.00389536	13.6897	54.499	57.25	0.0291609	23.7686	 40
DATA	1617892008	226031064	28905	0	2021-04-08	16:26:48	24585.9	585.994	1995.56	40.0099	55.0003	28.0387	43.5672	0.00387675	13.6898	54.4992	85	0.0291609	23.7686	224
DATA	1617892009	226031064	28909	0	2021-04-08	16:26:49	24586.7	587.75	1995.79	40.0107	55.0003	28.0391	43.567	0.00390157	13.6891	54.499	-27.25	0.0291609	23.7686	235
DATA	1617892010	226031064	28913	0	2021-04-08	16:26:50	24588.2	587.179	1995.93	40.0099	55.0003	28.0391	43.567	0.0038878	13.6891	54.499	-45.5	0.0291609	23.7686	181
DATA	1617892011	226031064	28917	0	2021-04-08	16:26:51	24588.8	586.33	1995.63	40.0099	55.0003	28.0395	43.567	0.00389038	13.6891	54.499	207	0.0291609	23.7686	 83
DATA	1617892012	226031064	28921	0	2021-04-08	16:26:52	24587.4	587.689	1995.43	40.0099	55.0003	28.0416	43.5672	0.00389474	13.6895	54.499	95.5	0.0291609	23.7682	243
DATA	1617892013	225697994	28925	0	2021-04-08	16:26:53	24588.2	587.87	1995.92	40.0099	55.0003	28.042	43.5672	0.00389624	13.6898	54.499	-57.5	0.0291609	23.7686	219
DATA	1617892014	225697994	28929	0	2021-04-08	16:26:54	24586.5	585.773	1995.75	40.0095	55.0003	28.0424	43.5674	0.00387861	13.6903	54.499	38	0.0291609	23.7686	168
DATA	1617892015	225697994	28933	0	2021-04-08	16:26:55	24587.8	587.124	1995.44	40.0095	55.0003	28.0424	43.5674	0.00388749	13.69	54.499	-84.5	0.0291609	23.7682	205
DATA	1617892016	225697994	28937	0	2021-04-08	16:26:56	24591.9	587.887	1996.06	40.0079	55.0003	28.0424	43.5674	0.00389867	13.6891	54.499	-127.75	0.0291609	23.7686	180
DATA	1617892017	225697994	28941	0	2021-04-08	16:26:57	24587.6	585.552	1995.7	40.0103	55.0003	28.042	43.567	0.00387605	13.689	54.499	-43.25	0.0291609	23.769	 88
DATA	1617892018	225697994	28945	0	2021-04-08	16:26:58	24588.6	587.105	1995.55	40.0095	55.0003	28.042	43.567	0.00389676	13.6898	54.499	-128.5	0.0291609	23.7694	 16
DATA	1617892019	225697994	28949	0	2021-04-08	16:26:59	24591.4	587.333	1996.04	40.0095	55.0003	28.042	43.567	0.0038917	13.6889	54.499	-70.25	0.0291609	23.7686	208
DATA	1617892020	225697994	28953	0	2021-04-08	16:27:00	24587.4	586.392	1995.76	40.0095	55.0003	28.0424	43.567	0.00390746	13.6894	54.499	-123.75	0.0291609	23.769	 39
DATA	1617892021	225358963	28957	0	2021-04-08	16:27:01	24587.4	587.196	1995.67	40.0099	55.0003	28.0432	43.567	0.00389686	13.6892	54.499	-47.25	0.0291609	23.7686	 55
DATA	1617892022	225358963	28961	0	2021-04-08	16:27:02	24591	588.728	1995.72	40.0095	55.0003	28.0436	43.5674	0.0038885	13.689	54.499	118.5	0.0291609	23.769	 48
DATA	1617892023	225358963	28965	0	2021-04-08	16:27:03	24587	585.68	1995.82	40.0099	55.0003	28.0465	43.5674	0.00388322	13.6893	54.499	-140.75	0.0291609	23.7682	249
DATA	1617892024	225358963	28969	0	2021-04-08	16:27:04	24586.9	586.467	1995.78	40.0099	55.0003	28.0453	43.5674	0.00388716	13.6904	54.499	27.75	0.0291609	23.769	 17
DATA	1617892025	225358963	28973	0	2021-04-08	16:27:05	24589.4	588.284	1996.07	40.0091	55.0003	28.0449	43.5672	0.00389266	13.6888	54.499	-196.25	0.0291609	23.769	106
DATA	1617892026	225358963	28977	0	2021-04-08	16:27:06	24588.5	586.642	1995.81	40.0087	55.0003	28.044	43.567	0.00390464	13.6896	54.499	-117.5	0.0291609	23.769	197
DATA	1617892027	225358963	28981	0	2021-04-08	16:27:07	24588.9	587.004	1995.46	40.0095	55.0003	28.0432	43.567	0.00390519	13.6893	54.499	-91.75	0.0291609	23.7686	 43
DATA	1617892028	225018978	28985	0	2021-04-08	16:27:08	24589.1	588.229	1996.01	40.0095	55.0003	28.0416	43.567	0.00388671	13.6893	54.499	-32	0.0291609	23.7682	144
DATA	1617892029	225018978	28989	0	2021-04-08	16:27:09	24589	587.081	1995.91	40.0099	55.0003	28.0436	43.567	0.00388887	13.6888	54.499	174.75	0.0291609	23.7678	246
DATA	1617892030	225018978	28993	0	2021-04-08	16:27:10	24588	587.183	1995.45	40.0091	55.0003	28.0444	43.5674	0.00390599	13.6893	54.499	-168.25	0.0291609	23.7686	 44
DATA	1617892031	225018978	28997	0	2021-04-08	16:27:11	24590.2	588.36	1995.93	40.0095	55.0003	28.0453	43.5674	0.00388989	13.6893	54.499	-166.25	0.0291609	23.769	 51
DATA	1617892032	225018978	29001	0	2021-04-08	16:27:12	24588.4	586.116	1995.74	40.0087	55.0003	28.044	43.5674	0.00391055	13.6895	54.499	-227.75	0.0291609	23.769	 15
DATA	1617892033	225018978	29005	0	2021-04-08	16:27:13	24588.9	587.546	1995.52	40.0099	55.0003	28.0444	43.5674	0.00391183	13.6892	54.499	-88	0.0291609	23.7682	192
DATA	1617892034	225018978	29009	0	2021-04-08	16:27:14	24590.2	588.045	1995.94	40.0083	55.0003	28.0436	43.567	0.00389657	13.6883	54.499	-176.5	0.0291609	23.7698	 36
DATA	1617892035	225018978	29013	0	2021-04-08	16:27:15	24588.4	586.864	1996.01	40.0095	55.0003	28.0432	43.567	0.00391268	13.6894	54.499	-85.5	0.0291609	23.7682	230
DATA	1617892036	224684953	29017	0	2021-04-08	16:27:16	24587.6	587.019	1995.66	40.0091	55.0003	28.0436	43.567	0.00389697	13.6888	54.499	-144	0.0291609	23.7686	206
DATA	1617892037	224684953	29021	0	2021-04-08	16:27:17	24591.2	588.421	1995.94	40.0087	55.0003	28.0424	43.567	0.00391195	13.6899	54.499	-188.25	0.0291609	23.7686	 84
DATA	1617892038	224684953	29025	0	2021-04-08	16:27:18	24588.8	587.042	1995.84	40.0095	55.0003	28.0428	43.5672	0.00388437	13.6898	54.499	-125.25	0.0291609	23.7682	143
DATA	1617892039	224684953	29029	0	2021-04-08	16:27:19	24587.8	586.576	1995.57	40.0103	55.0003	28.042	43.5672	0.00389296	13.6891	54.499	-64.75	0.0291609	23.7686	 53
DATA	1617892040	224684953	29033	0	2021-04-08	16:27:20	24589.7	588.112	1995.94	40.0099	55.0003	28.0416	43.5674	0.00390806	13.6895	54.499	-158.25	0.0291609	23.7682	127
DATA	1617892041	224684953	29037	0	2021-04-08	16:27:21	24590.2	587.639	1995.94	40.0107	55.0003	28.0403	43.5674	0.00389012	13.6898	54.499	3.5	0.0291609	23.7678	178
DATA	1617892042	224684953	29041	0	2021-04-08	16:27:22	24586.8	586.079	1995.6	40.0095	55.0003	28.0403	43.5672	0.00390292	13.6887	54.499	-108.75	0.0291609	23.7686	 77
DATA	1617892043	224344015	29045	0	2021-04-08	16:27:23	24590.3	589.228	1995.9	40.0095	55.0003	28.0403	43.567	0.00390397	13.6894	54.499	-54.5	0.0291609	23.7682	160
DATA	1617892044	224344015	29049	0	2021-04-08	16:27:24	24591	587.004	1995.92	40.0095	55.0003	28.0403	43.567	0.003907	13.6891	54.499	-112.25	0.0291609	23.7678	 97
DATA	1617892045	224344015	29053	0	2021-04-08	16:27:25	24588.9	586.825	1995.85	40.0107	55.0003	28.0403	43.567	0.00389486	13.6896	54.499	-37.25	0.0291609	23.7686	 30
DATA	1617892046	224344015	29057	0	2021-04-08	16:27:26	24592.1	588.706	1995.88	40.0099	55.0003	28.0407	43.567	0.00390549	13.689	54.499	-10.75	0.0291609	23.7682	226
DATA	1617892047	224344015	29061	0	2021-04-08	16:27:27	24592.3	587.883	1995.93	40.0095	55.0003	28.0403	43.567	0.00389887	13.6888	54.499	51.5	0.0291609	23.7682	191
DATA	1617892048	224344015	29065	0	2021-04-08	16:27:28	24590	587.19	1995.71	40.0095	55.0003	28.0399	43.5674	0.00389888	13.6898	54.499	-14.75	0.0291609	23.7678	209
DATA	1617892049	224344015	29069	0	2021-04-08	16:27:29	24591.8	588.315	1995.6	40.0099	55.0003	28.0407	43.5674	0.00390977	13.689	54.499	-127	0.0291609	23.7674	140
DATA	1617892050	224344015	29073	0	2021-04-08	16:27:30	24591.2	588.143	1995.89	40.0095	55.0003	28.0403	43.5674	0.00390884	13.6893	54.499	-132.75	0.0291609	23.7686	108
DATA	1617892051	224005937	29077	0	2021-04-08	16:27:31	24589.6	587.041	1995.59	40.0107	55.0003	28.0395	43.567	0.00389953	13.6889	54.499	-55.25	0.0291609	23.7682	 34
DATA	1617892052	224005937	29081	0	2021-04-08	16:27:32	24591.6	588.296	1995.92	40.0091	55.0003	28.0399	43.567	0.00390061	13.689	54.499	-73.5	0.0291609	23.7686	176
DATA	1617892053	224005937	29085	0	2021-04-08	16:27:33	24592.4	588.133	1995.98	40.0103	55.0003	28.0407	43.567	0.00391203	13.6899	54.499	-42	0.0291609	23.7686	114
DATA	1617892054	224005937	29089	0	2021-04-08	16:27:34	24592	586.158	1995.67	40.0099	55.0003	28.0399	43.567	0.00389687	13.6895	54.499	-24	0.0291609	23.7686	 66
DATA	1617892055	224005937	29093	0	2021-04-08	16:27:35	24592	589.142	1995.87	40.0095	55.0003	28.0403	43.567	0.00390602	13.6892	54.499	-57.5	0.0291609	23.7682	120
DATA	1617892056	224005937	29097	0	2021-04-08	16:27:36	24593.5	586.824	1996.07	40.0112	55.0003	28.0412	43.5672	0.00387359	13.6888	54.499	-0.5	0.0291609	23.7682	223
DATA	1617892057	224005937	29101	0	2021-04-08	16:27:37	24591.4	586.428	1995.66	40.0091	55.0003	28.0399	43.5674	0.00390617	13.6902	54.4988	-102.25	0.0291609	23.7682	160
DATA	1617892058	223668098	29105	0	2021-04-08	16:27:38	24593	588.859	1995.89	40.0091	55.0003	28.0399	43.5674	0.00392728	13.6895	54.499	-153	0.0291609	23.7678	176
DATA	1617892059	223668098	29109	0	2021-04-08	16:27:39	24593.2	587.649	1996.09	40.0103	55.0003	28.0416	43.567	0.00388624	13.6894	54.499	57.75	0.0291609	23.7682	  1
DATA	1617892060	223668098	29113	0	2021-04-08	16:27:40	24592.9	586.44	1995.77	40.0091	55.0003	28.0412	43.567	0.00389154	13.6899	54.4986	-198.25	0.0291609	23.7682	 83
DATA	1617892061	223668098	29117	0	2021-04-08	16:27:41	24594.8	588.053	1995.84	40.0099	55.0003	28.0407	43.567	0.00390434	13.6897	54.499	90.75	0.0291609	23.7678	252
DATA	1617892062	223668098	29121	0	2021-04-08	16:27:42	24594.5	588.648	1996.06	40.0091	55.0003	28.0428	43.567	0.00389894	13.6895	54.4986	-162.25	0.0291609	23.7678	147
DATA	1617892063	223668098	29125	0	2021-04-08	16:27:43	24592.9	586.746	1995.73	40.0103	55.0003	28.0416	43.567	0.00389176	13.6893	54.499	-52.25	0.0291609	23.7686	 33
DATA	1617892064	223668098	29129	0	2021-04-08	16:27:44	24593.5	588.861	1995.48	40.0095	55.0003	28.042	43.567	0.00390304	13.6893	54.499	-66.5	0.0291609	23.7674	188
DATA	1617892065	223668098	29133	0	2021-04-08	16:27:45	24595.9	588.443	1996.14	40.0091	55.0003	28.042	43.5674	0.00390005	13.6887	54.4986	-175.5	0.0291609	23.7682	 75
DATA	1617892066	223325967	29137	0	2021-04-08	16:27:46	24592.7	586.608	1995.83	40.0095	55.0003	28.0424	43.5674	0.00390362	13.6892	54.4986	-93	0.0291609	23.7682	243
DATA	1617892067	223325967	29141	0	2021-04-08	16:27:47	24593.1	588.494	1995.72	40.0107	55.0003	28.042	43.5674	0.00390697	13.6895	54.4984	-116.5	0.0291609	23.7678	 84
DATA	1617892068	223325967	29145	0	2021-04-08	16:27:48	24595.5	589.033	1995.98	40.0099	55.0003	28.042	43.567	0.00389211	13.689	54.4984	-60.5	0.0291609	23.7686	194
DATA	1617892069	223325967	29149	0	2021-04-08	16:27:49	24595.7	587.684	1995.92	40.0091	55.0003	28.042	43.567	0.0039122	13.6892	54.4984	-191.5	0.0291609	23.7686	246
DATA	1617892070	223325967	29153	0	2021-04-08	16:27:50	24596.8	588.921	1995.72	40.0099	55.0003	28.0403	43.567	0.0039021	13.6893	54.4982	-20.25	0.0291609	23.7682	  7
DATA	1617892071	223325967	29157	0	2021-04-08	16:27:51	24600.2	588.96	1995.99	40.0099	55.0003	28.042	43.567	0.00391586	13.6897	54.4982	-214	0.0291609	23.7682	137
DATA	1617892072	223325967	29161	0	2021-04-08	16:27:52	24597.4	587.319	1995.84	40.0095	55.0003	28.0399	43.567	0.00389058	13.6895	54.4982	26.5	0.0291609	23.7686	  3
DATA	1617892073	222990036	29165	0	2021-04-08	16:27:53	24597.7	588.758	1995.6	40.0099	55.0003	28.0416	43.5672	0.0038953	13.6897	54.4982	-83	0.0291609	23.7678	159
DATA	1617892074	222990036	29169	0	2021-04-08	16:27:54	24599.4	589.526	1996.07	40.0091	55.0003	28.0416	43.5674	0.00391745	13.6898	54.4982	-17.5	0.0291609	23.7678	 92
DATA	1617892075	222990036	29173	0	2021-04-08	16:27:55	24600	587.384	1996.05	40.0095	55.0003	28.042	43.5674	0.00388371	13.6889	54.4982	-163.75	0.0291609	23.7674	 25
DATA	1617892076	222990036	29177	0	2021-04-08	16:27:56	24598.5	589.267	1995.72	40.0087	55.0003	28.0416	43.567	0.00391618	13.6895	54.4982	-27.5	0.0291609	23.7686	 47
DATA	1617892077	222990036	29181	0	2021-04-08	16:27:57	24599.4	588.806	1995.79	40.0099	55.0003	28.042	43.567	0.00390149	13.6895	54.4982	-213	0.0291609	23.7686	199
DATA	1617892078	222990036	29185	0	2021-04-08	16:27:58	24599.7	587.376	1996	40.0095	55.0003	28.0428	43.567	0.00391212	13.6896	54.4982	-134	0.0291609	23.7682	 95
DATA	1617892079	222990036	29189	0	2021-04-08	16:27:59	24598.8	588.171	1995.8	40.0091	55.0003	28.042	43.567	0.00389771	13.6894	54.4982	10	0.0291609	23.767	  0
DATA	1617892080	222990036	29193	0	2021-04-08	16:28:00	24602.1	589.637	1996.26	40.0091	55.0003	28.044	43.567	0.00390611	13.6894	54.4982	-216	0.0291609	23.7682	149
DATA	1617892081	222651004	29197	0	2021-04-08	16:28:01	24598.8	587.828	1995.97	40.0095	55.0003	28.0432	43.567	0.00390425	13.6892	54.4982	-222	0.0291609	23.7678	228
DATA	1617892082	222651004	29201	0	2021-04-08	16:28:02	24600	587.348	1995.93	40.0099	55.0003	28.042	43.5674	0.0039106	13.6887	54.4982	-62	0.0291609	23.7682	253
DATA	1617892083	222651004	29205	0	2021-04-08	16:28:03	24601.5	588.431	1996.11	40.0087	55.0003	28.0424	43.5674	0.00390291	13.6895	54.4982	27	0.0291609	23.7678	150
DATA	1617892084	222651004	29209	0	2021-04-08	16:28:04	24602.7	588.755	1995.83	40.0095	55.0003	28.0412	43.5674	0.00391917	13.6893	54.4982	-136	0.0291609	23.7678	 14
DATA	1617892085	222651004	29213	0	2021-04-08	16:28:05	24599.9	587.685	1995.65	40.0103	55.0003	28.0395	43.567	0.00390502	13.6897	54.4982	-157.75	0.0291609	23.7682	122
DATA	1617892086	222651004	29217	0	2021-04-08	16:28:06	24604.7	589.451	1996.06	40.0091	55.0003	28.0412	43.567	0.00390884	13.6894	54.4982	-10.75	0.0291609	23.7682	 48
DATA	1617892087	222651004	29221	0	2021-04-08	16:28:07	24602.6	587.705	1996.08	40.0099	55.0003	28.0403	43.567	0.00390386	13.6894	54.4982	109.5	0.0291609	23.7674	  7
DATA	1617892088	222312927	29225	0	2021-04-08	16:28:08	24600.9	588.95	1995.46	40.0091	55.0003	28.042	43.567	0.00391648	13.6885	54.4982	-15.25	0.0291609	23.7682	221
DATA	1617892089	222312927	29229	0	2021-04-08	16:28:09	24604.8	589.301	1995.94	40.0091	55.0003	28.0424	43.567	0.00391918	13.6888	54.4982	-177.5	0.0291609	23.7678	 83
DATA	1617892090	222312927	29233	0	2021-04-08	16:28:10	24604.1	588.218	1995.98	40.0099	55.0003	28.0403	43.567	0.00389924	13.6892	54.4982	-127	0.0291609	23.7682	216
DATA	1617892091	222312927	29237	0	2021-04-08	16:28:11	24604.7	588.028	1995.66	40.0099	55.0003	28.0428	43.5674	0.00391151	13.689	54.4982	-134.25	0.0291609	23.7678	112
DATA	1617892092	222312927	29241	0	2021-04-08	16:28:12	24605.3	589.297	1995.82	40.0095	55.0003	28.0428	43.5674	0.00391122	13.6889	54.4982	-100.75	0.0291609	23.7674	157
DATA	1617892093	222312927	29245	0	2021-04-08	16:28:13	24606.9	588.724	1996.19	40.0087	55.0003	28.0416	43.567	0.00392789	13.689	54.4982	-131.75	0.0291609	23.7678	 83
DATA	1617892094	222312927	29249	0	2021-04-08	16:28:14	24604.4	587.751	1995.81	40.0095	55.0003	28.0407	43.567	0.00390963	13.6889	54.4982	-82	0.0291609	23.7686	184
DATA	1617892095	222312927	29253	0	2021-04-08	16:28:15	24605.8	590.03	1995.9	40.0099	55.0003	28.0403	43.567	0.00390863	13.6893	54.4982	-183	0.0291609	23.7682	114
DATA	1617892096	221976041	29257	0	2021-04-08	16:28:16	24605.5	588.986	1995.87	40.0095	55.0003	28.0403	43.567	0.00392592	13.6896	54.4982	-25.25	0.0291609	23.7678	 93
DATA	1617892097	221976041	29261	0	2021-04-08	16:28:17	24604.4	588.628	1995.81	40.0099	55.0003	28.0403	43.567	0.00391465	13.6896	54.4982	-109.25	0.0291609	23.7678	128
DATA	1617892098	221976041	29265	0	2021-04-08	16:28:18	24607.3	589.1	1995.93	40.0103	55.0003	28.0403	43.567	0.00391961	13.689	54.4982	-95	0.0291609	23.7682	 20
DATA	1617892099	221976041	29269	0	2021-04-08	16:28:19	24608.2	588.207	1996.3	40.0091	55.0003	28.0412	43.567	0.00391623	13.69	54.4982	-177.5	0.0291609	23.7678	171
DATA	1617892100	221976041	29273	0	2021-04-08	16:28:20	24606.8	588.576	1995.57	40.0091	55.0003	28.0399	43.5672	0.00392514	13.6891	54.4982	-65.75	0.0291609	23.7678	126
DATA	1617892101	221976041	29277	0	2021-04-08	16:28:21	24611.4	589.834	1996	40.0087	55.0003	28.0395	43.5674	0.00392871	13.689	54.4982	-101.25	0.0291609	23.7678	219
DATA	1617892102	221976041	29281	0	2021-04-08	16:28:22	24609.6	589.315	1996.12	40.0095	55.0003	28.0403	43.567	0.00391306	13.6888	54.4982	-157.5	0.0291609	23.7682	 48
DATA	1617892103	221637010	29285	0	2021-04-08	16:28:23	24608.8	587.749	1995.63	40.0091	55.0003	28.0407	43.567	0.00392087	13.6897	54.4982	-56.5	0.0291609	23.7682	 16
DATA	1617892104	221637010	29289	0	2021-04-08	16:28:24	24609.4	589.638	1995.98	40.0087	55.0003	28.0403	43.567	0.00393366	13.6898	54.4982	-209	0.0291609	23.7678	239
DATA	1617892105	221637010	29293	0	2021-04-08	16:28:25	24611	589.566	1995.94	40.0103	55.0003	28.0399	43.567	0.00392952	13.6892	54.4982	-71.5	0.0291609	23.7678	172
DATA	1617892106	221637010	29297	0	2021-04-08	16:28:26	24607.3	587.565	1995.78	40.0099	55.0003	28.0399	43.567	0.0039185	13.6892	54.4982	-123.25	0.0291609	23.7682	 76
DATA	1617892107	221637010	29301	0	2021-04-08	16:28:27	24611.3	589.533	1995.92	40.0087	55.0003	28.0391	43.567	0.00394416	13.6892	54.4982	-61.75	0.0291609	23.7678	 53
DATA	1617892108	221637010	29305	0	2021-04-08	16:28:28	24610.1	588.111	1995.93	40.0099	55.0003	28.0391	43.5672	0.00392088	13.6898	54.4982	-90	0.0291609	23.7674	210
DATA	1617892109	221637010	29309	0	2021-04-08	16:28:29	24609.1	587.789	1995.61	40.0103	55.0003	28.0391	43.5674	0.00390203	13.6893	54.4982	21.5	0.0291609	23.7678	  5
DATA	1617892110	221637010	29313	0	2021-04-08	16:28:30	24609.9	589.932	1995.94	40.0091	55.0003	28.0383	43.567	0.00392943	13.6894	54.4982	-98.5	0.0291609	23.767	218
DATA	1617892111	221287965	29317	0	2021-04-08	16:28:31	24612.1	589.142	1995.95	40.0099	55.0003	28.0395	43.567	0.00393104	13.6897	54.4982	-70.25	0.0291609	23.7682	 63
DATA	1617892112	221287965	29321	0	2021-04-08	16:28:32	24610.9	588.176	1995.9	40.0091	55.0003	28.0395	43.567	0.00391437	13.6889	54.4982	100.75	0.0291609	23.7686	 25
